state,year,payment_category,type,count,amount,source_file
rajasthan,2020,Others,TOTAL,262619,142020149.829893,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\2.json
rajasthan,2020,Peer-to-peer payments,TOTAL,73247856,249006720239.33432,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\3.json
rajasthan,2020,Merchant payments,TOTAL,45149210,27714680562.343937,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\3.json
rajasthan,2020,Recharge & bill payments,TOTAL,30148875,16650017440.553333,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\3.json
rajasthan,2020,Financial Services,TOTAL,146383,113675141.51464571,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\3.json
rajasthan,2020,Others,TOTAL,396352,193212778.7117864,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\3.json
rajasthan,2020,Peer-to-peer payments,TOTAL,88730951,321280847680.95026,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\4.json
rajasthan,2020,Merchant payments,TOTAL,67367264,46142484518.08269,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\4.json
rajasthan,2020,Recharge & bill payments,TOTAL,33455755,18123908525.97014,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\4.json
rajasthan,2020,Financial Services,TOTAL,169294,136058685.85299307,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\4.json
rajasthan,2020,Others,TOTAL,560171,351480425.6482615,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2020\4.json
rajasthan,2021,Peer-to-peer payments,TOTAL,116733195,408190388154.2274,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\1.json
rajasthan,2021,Merchant payments,TOTAL,96394132,61936457709.223076,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\1.json
rajasthan,2021,Recharge & bill payments,TOTAL,38919519,20855464604.344055,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\1.json
rajasthan,2021,Financial Services,TOTAL,192936,162581466.93308985,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\1.json
rajasthan,2021,Others,TOTAL,491137,347689722.9177618,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\1.json
rajasthan,2021,Peer-to-peer payments,TOTAL,139277445,467784146764.7472,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\2.json
rajasthan,2021,Merchant payments,TOTAL,97860493,69922875807.46701,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\2.json
rajasthan,2021,Recharge & bill payments,TOTAL,49501703,23387103755.819714,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\2.json
rajasthan,2021,Financial Services,TOTAL,216441,186606893.61035594,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\2.json
rajasthan,2021,Others,TOTAL,620957,422031947.60023904,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\2.json
rajasthan,2021,Peer-to-peer payments,TOTAL,181742972,575912799217.8965,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\3.json
rajasthan,2021,Merchant payments,TOTAL,167819345,105548321875.05884,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\3.json
rajasthan,2021,Recharge & bill payments,TOTAL,49709657,28335516739.41771,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\3.json
rajasthan,2021,Financial Services,TOTAL,197211,190362135.86135098,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\3.json
rajasthan,2021,Others,TOTAL,815568,524328574.25040925,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\3.json
rajasthan,2021,Merchant payments,TOTAL,221774624,151967969235.0213,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\4.json
rajasthan,2021,Peer-to-peer payments,TOTAL,212937264,718215327365.9165,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\4.json
rajasthan,2021,Recharge & bill payments,TOTAL,51610607,32831163302.92643,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\4.json
rajasthan,2021,Financial Services,TOTAL,265091,263180819.6932125,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\4.json
rajasthan,2021,Others,TOTAL,1034011,656777820.7586894,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2021\4.json
rajasthan,2022,Merchant payments,TOTAL,267467038,171182113048.26318,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\1.json
rajasthan,2022,Peer-to-peer payments,TOTAL,241739380,814525435614.1678,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\1.json
rajasthan,2022,Recharge & bill payments,TOTAL,54555117,35542881861.07577,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\1.json
rajasthan,2022,Financial Services,TOTAL,244029,243340851.71204624,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\1.json
rajasthan,2022,Others,TOTAL,956656,556409604.9103613,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\1.json
rajasthan,2022,Merchant payments,TOTAL,336900860,208238945148.44,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\2.json
rajasthan,2022,Peer-to-peer payments,TOTAL,263380560,905641041298.7231,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\2.json
rajasthan,2022,Recharge & bill payments,TOTAL,59879660,38325678033.564705,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\2.json
rajasthan,2022,Financial Services,TOTAL,170705,175399371.37748802,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\2.json
rajasthan,2022,Others,TOTAL,838365,452454748.2866859,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\2.json
rajasthan,2022,Merchant payments,TOTAL,398104319,230609701751.02283,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\3.json
rajasthan,2022,Peer-to-peer payments,TOTAL,299383118,961209376585.5621,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\3.json
rajasthan,2022,Recharge & bill payments,TOTAL,69118763,46000391408.24405,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\3.json
rajasthan,2022,Financial Services,TOTAL,215235,220271929.84233993,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\3.json
rajasthan,2022,Others,TOTAL,719925,449514643.6055006,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\3.json
rajasthan,2022,Merchant payments,TOTAL,457778005,275194969877.524,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\4.json
rajasthan,2022,Peer-to-peer payments,TOTAL,334316758,1130380720682.5203,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\4.json
rajasthan,2022,Recharge & bill payments,TOTAL,72510470,50609988781.94313,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\4.json
rajasthan,2022,Financial Services,TOTAL,244442,270658680.97924906,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\4.json
rajasthan,2022,Others,TOTAL,725173,500361375.69058275,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2022\4.json
rajasthan,2023,Merchant payments,TOTAL,484552414,276693132279.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\1.json
rajasthan,2023,Peer-to-peer payments,TOTAL,353301155,1216864232698.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\1.json
rajasthan,2023,Recharge & bill payments,TOTAL,82232131,60583110261.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\1.json
rajasthan,2023,Financial Services,TOTAL,259195,274450998.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\1.json
rajasthan,2023,Others,TOTAL,751791,498449614.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\1.json
rajasthan,2023,Merchant payments,TOTAL,592487449,310487787699.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\2.json
rajasthan,2023,Peer-to-peer payments,TOTAL,389865502,1321457235324.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\2.json
rajasthan,2023,Recharge & bill payments,TOTAL,90082184,65720609268.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\2.json
rajasthan,2023,Financial Services,TOTAL,289948,328805088.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\2.json
rajasthan,2023,Others,TOTAL,734255,461148921.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\2.json
rajasthan,2023,Merchant payments,TOTAL,704324393,341799936129.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\3.json
rajasthan,2023,Peer-to-peer payments,TOTAL,438800339,1385976868598.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\3.json
rajasthan,2023,Recharge & bill payments,TOTAL,93085762,71540658202.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\3.json
rajasthan,2023,Financial Services,TOTAL,359675,484002475.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\3.json
rajasthan,2023,Others,TOTAL,661998,423978212.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\3.json
rajasthan,2023,Merchant payments,TOTAL,766981185,396873110176.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\4.json
rajasthan,2023,Peer-to-peer payments,TOTAL,484250991,1587157118494.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\4.json
rajasthan,2023,Recharge & bill payments,TOTAL,97092812,81348244193.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\4.json
rajasthan,2023,Financial Services,TOTAL,443168,570385125.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\4.json
rajasthan,2023,Others,TOTAL,703998,430749813.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2023\4.json
rajasthan,2024,Merchant payments,TOTAL,919893321,461976302970.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\1.json
rajasthan,2024,Peer-to-peer payments,TOTAL,566762679,1797249393778.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\1.json
rajasthan,2024,Recharge & bill payments,TOTAL,111655206,90033046149.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\1.json
rajasthan,2024,Financial Services,TOTAL,475140,770584971.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\1.json
rajasthan,2024,Others,TOTAL,687661,470845922.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\1.json
rajasthan,2024,Merchant payments,TOTAL,1096672010,523282312007.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\2.json
rajasthan,2024,Peer-to-peer payments,TOTAL,603947443,1879643438141.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\2.json
rajasthan,2024,Recharge & bill payments,TOTAL,116905611,92675346901.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\2.json
rajasthan,2024,Financial Services,TOTAL,580197,900517039.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\2.json
rajasthan,2024,Others,TOTAL,749845,592923836.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\2.json
rajasthan,2024,Merchant payments,TOTAL,1180358044,539372910912.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\3.json
rajasthan,2024,Peer-to-peer payments,TOTAL,638917092,1829890897007.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\3.json
rajasthan,2024,Recharge & bill payments,TOTAL,114791455,101313424056.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\3.json
rajasthan,2024,Financial Services,TOTAL,740449,1135779724.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\3.json
rajasthan,2024,Others,TOTAL,597995,544704206.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\3.json
rajasthan,2024,Merchant payments,TOTAL,1255692535,612426670218.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\4.json
rajasthan,2024,Peer-to-peer payments,TOTAL,672419613,2073546444802.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\4.json
rajasthan,2024,Recharge & bill payments,TOTAL,112704437,105312390698.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\4.json
rajasthan,2024,Financial Services,TOTAL,2077251,1154736814.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\4.json
rajasthan,2024,Others,TOTAL,575711,609128876.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\rajasthan\2024\4.json
sikkim,2018,Recharge & bill payments,TOTAL,26965,4823943.542263939,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\sikkim\2018\1.json
sikkim,2018,Peer-to-peer payments,TOTAL,13559,56334584.632872,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\sikkim\2018\1.json
sikkim,2018,Merchant payments,TOTAL,1349,1677583.1440411464,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\sikkim\2018\1.json
sikkim,2018,Financial Services,TOTAL,608,86906.81958101383,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\sikkim\2018\1.json
sikkim,2018,Others,TOTAL,1597,1727920.8016103164,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\sikkim\2018\1.json
sikkim,2018,Recharge & bill payments,TOTAL,45435,9465769.856051585,C:\Users\iqbal\Downloads\pulse\pulse-master\data\aggregated\transaction\country\india\state\sikkim\2018\2.json
