level,region,year,quarter,count,amount,source,state
district,chamoli district,2024,4,2393913,3242892836.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\uttarakhand\2024\4.json,uttarakhand
district,almora district,2024,4,2830020,3704104601.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\uttarakhand\2024\4.json,uttarakhand
district,uttarkashi district,2024,4,1650801,2281714675.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\uttarakhand\2024\4.json,uttarakhand
district,pithoragarh district,2024,4,2801487,3601619131.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\uttarakhand\2024\4.json,uttarakhand
district,rudraprayag district,2024,4,1769796,2533367447.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\uttarakhand\2024\4.json,uttarakhand
district,pauri garhwal district,2024,4,4973291,5931576893.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\uttarakhand\2024\4.json,uttarakhand
district,tehri garhwal district,2024,4,4990201,5920375593.0,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\uttarakhand\2024\4.json,uttarakhand
district,south twenty four parganas district,2018,1,421793,349206351.134772,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,purba bardhaman district,2018,1,396998,212356023.7378838,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,uttar dinajpur district,2018,1,242526,126658409.55475825,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,kalimpong district,2018,1,4972,7706385.682244161,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,murshidabad district,2018,1,833479,421068895.8684155,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,paschim medinipur district,2018,1,419331,286483484.5978188,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,dakshin dinajpur district,2018,1,224063,69636116.7506341,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,jalpaiguri district,2018,1,120349,96252642.72890764,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,purulia district,2018,1,234356,86934374.95930237,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,north twenty four parganas district,2018,1,1235602,1282978629.1040893,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,bankura district,2018,1,378312,159367696.65101814,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,jhargram district,2018,1,66167,33316470.25275091,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,howrah district,2018,1,346838,350424696.862291,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,hooghly district,2018,1,380589,299741600.337428,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,kolkata district,2018,1,2043129,2753347660.1429114,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,koch bihar district,2018,1,155388,88320338.70770223,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,alipurduar district,2018,1,71585,65816753.34844737,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,paschim bardhaman district,2018,1,350033,298947240.57755685,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,nadia district,2018,1,549427,307840167.70912766,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,birbhum district,2018,1,2125816,2520486412.452376,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,purba medinipur district,2018,1,516243,380534345.7354028,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,maldah district,2018,1,491756,283624702.4245752,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,darjiling district,2018,1,101473,144929152.81969556,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\1.json,west-bengal
district,south twenty four parganas district,2018,2,727105,672591311.5734882,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,purba bardhaman district,2018,2,738207,421072712.1548571,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,uttar dinajpur district,2018,2,371120,261564937.44381255,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,kalimpong district,2018,2,8003,14628605.386737475,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,murshidabad district,2018,2,1290440,849517566.9427693,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,paschim medinipur district,2018,2,681104,537554850.2256197,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,dakshin dinajpur district,2018,2,466273,146101492.47782007,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,jalpaiguri district,2018,2,180099,199304038.59126633,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,purulia district,2018,2,395773,158322046.01026285,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,north twenty four parganas district,2018,2,2119664,2509379355.091834,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,bankura district,2018,2,747564,307725444.78423697,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,jhargram district,2018,2,119417,60290384.78020149,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,howrah district,2018,2,560185,654990894.6156787,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,hooghly district,2018,2,680606,577920192.4223987,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,kolkata district,2018,2,2501448,4109821729.890053,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,koch bihar district,2018,2,255842,201345528.23207912,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,alipurduar district,2018,2,113879,135857086.90247357,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,paschim bardhaman district,2018,2,661190,554992245.8938131,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,nadia district,2018,2,972818,633203448.0011742,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,birbhum district,2018,2,2775489,3988930679.7679114,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,purba medinipur district,2018,2,850189,751427465.395005,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,maldah district,2018,2,697698,593137876.5821025,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,darjiling district,2018,2,168333,289503577.0384555,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\2.json,west-bengal
district,south twenty four parganas district,2018,3,1762541,1427598240.6865141,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,purba bardhaman district,2018,3,3594299,1939579865.0387182,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,uttar dinajpur district,2018,3,565131,539823755.8805596,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,kalimpong district,2018,3,11831,22888283.03707239,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,murshidabad district,2018,3,4125695,2657568623.9518037,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,paschim medinipur district,2018,3,2615338,1735399471.8240018,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,dakshin dinajpur district,2018,3,848445,470231443.3042152,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,jalpaiguri district,2018,3,315295,357458671.4286321,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,purulia district,2018,3,2634127,1255674844.8882928,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,north twenty four parganas district,2018,3,4856114,4545902671.152222,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,bankura district,2018,3,5179457,2464193070.534754,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,jhargram district,2018,3,544404,276381182.4522882,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,howrah district,2018,3,1389380,1281775308.5032842,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,hooghly district,2018,3,2570814,1739170524.2633934,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,kolkata district,2018,3,4733562,6263652226.964284,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,koch bihar district,2018,3,522671,429958396.6195189,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,alipurduar district,2018,3,190894,246648836.55828375,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,paschim bardhaman district,2018,3,2874238,1847805644.7258697,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,nadia district,2018,3,3491909,2140939925.6671455,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,birbhum district,2018,3,6066238,6130627463.516832,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,purba medinipur district,2018,3,2641955,2004301849.281406,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,maldah district,2018,3,1891735,1596093452.1055121,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,darjiling district,2018,3,279343,470260430.7927488,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\3.json,west-bengal
district,south twenty four parganas district,2018,4,1839620,1674747743.946566,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
district,purba bardhaman district,2018,4,1517609,1105650331.2157145,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
district,uttar dinajpur district,2018,4,546004,651422758.655106,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
district,kalimpong district,2018,4,19414,44748372.880300194,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
district,murshidabad district,2018,4,2771908,2073820544.6702852,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
district,paschim medinipur district,2018,4,1645590,1540090393.616658,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
district,dakshin dinajpur district,2018,4,530257,332855706.11435485,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
district,jalpaiguri district,2018,4,272277,451182300.0862664,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
district,purulia district,2018,4,928572,444001662.391876,C:\Users\iqbal\Downloads\pulse\pulse-master\data\map\transaction\hover\country\india\state\west-bengal\2018\4.json,west-bengal
